title,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Overture (For Other Halfs),Brian McBride,1F7vUCER63VfNzvZKTi2pn,0.14,0.031,7,-28.007,1,0.0457,0.948,0.92,0.11,0.0351,140.076
Mt Baker,Coldcut,2NdOUAfOeIBFiSthmCK2GP,0.42,0.259,1,-15.738,0,0.0462,0.938,0.908,0.103,0.0525,119.96
TWTGA,Bing & Ruth,1iVAwCYuzG82TcremyxhCf,0.114,0.0861,10,-30.654,1,0.0486,0.981,0.968,0.119,0.0972,80.983
Unreal,Lawrence Lek,3liR99bvHUIbDZv1bWKJNd,0.485,0.35,0,-17.47,1,0.031,0.813,0.394,0.0814,0.0786,119.951
Sad Ocean,Chihei Hatakeyama,1yC5ZxdbyrwZrcPaBPtm4Y,0.111,0.0174,10,-28.777,1,0.0496,0.984,0.965,0.0976,0.0336,66.816
Complex Heaven,Brian Eno,5EhvDAos2Ppf82XN5EV60u,0.191,0.0773,10,-24.098,1,0.0389,0.934,0.865,0.0778,0.0382,180.056
Diamond Cove (And Its Children Were Watching),Kyle Bobby Dunn,0beY6Xl0qbQX3t9kOXOI8r,0.214,0.00412,0,-35.653,0,0.0453,0.996,0.977,0.108,0.0314,70.594
Intransigence,Hakobune,4eMOIEdYGXThAxGb7SdNZd,0.143,0.197,7,-25.918,0,0.0391,0.798,0.621,0.128,0.0455,86.439
"Analog Paralysis, 1978",Tim Hecker,3guEVTjNJHoR5D7GJRZMs5,0.0885,0.175,7,-18.707,1,0.0316,0.752,0.934,0.111,0.0766,70.198
Russian Snow,Lucette Bourdin,74DxOVwXdBdn1rrfK8SFCU,0.189,0.0601,0,-26.69,1,0.0424,0.969,0.934,0.0975,0.0347,141.113
Introspection,Laraaji,2dUStnVW2074l0kDgyaOXi,0.0781,0.163,9,-21.924,0,0.0364,0.953,0.914,0.0866,0.0377,69.634
Stave Peak,Loscil,1Y315hvTFn1VMon294Tn7y,0.0722,0.0745,10,-28.469,0,0.0361,0.936,0.84,0.113,0.0322,72.547
Angle of List,Loscil,6lgDvkxcWNnCefaT2qeJPf,0.136,0.00215,2,-33.623,0,0.0455,0.925,0.817,0.095,0.0343,67.749
Poa Alpina,Biosphere,4K4kedXFAuW6gn8iwgGFTw,0.219,0.0304,7,-35.2,0,0.0375,0.909,0.938,0.149,0.114,130.244
Yulquen,Autechre,3PGYnbU4HJDUw01PrME2pz,0.417,0.111,9,-31.491,0,0.0409,0.826,0.94,0.111,0.555,148.094
Late October - 2005 Digital Remaster,Harold Budd,2Ef5Vgw0ShuKGoNfO6Nrof,0.207,0.00769,1,-32.85,0,0.0431,0.995,0.966,0.321,0.0456,122.714
4:14,Global Communication,5snT0KvkN7Ty0oiVyxZMfE,0.34,0.26,2,-19.03,1,0.0352,0.933,0.845,0.675,0.0372,148.083
Submersible,Oneohtrix Point Never,157hM4Kifc9ZeVR3IxOmKh,0.164,0.382,2,-13.729,1,0.0546,0.882,0.88,0.375,0.0362,113.938
Harmony in Blue III,Tim Hecker,7h1Vds2ETEav7wNP0xtSDg,0.139,0.271,5,-24.554,0,0.0624,0.589,0.907,0.203,0.0521,72.603
Wisdom Eye,Alice Coltrane,0XLH43dcYq2pOe7COx8gPT,0.351,0.0225,4,-30.405,0,0.0423,0.981,0.828,0.082,0.0994,80.9
Island No. 1,Arooj Aftab,0RcYcNvHFFLkMb9F0Dku5c,0.141,0.289,2,-23.693,1,0.045,0.985,0.901,0.091,0.0724,101.69
Astrosat,Applefish,4e64RbgVywOCPpXv5vswj2,0.167,0.116,4,-26.544,0,0.0469,0.656,0.667,0.112,0.0668,88.143
Undercurrent,Windy & Carl,6Qyy9fqDBBZyl90snerjl0,0.0862,0.222,9,-20.901,1,0.0441,0.893,0.795,0.11,0.109,202.983
Andromeda,Applefish,5URyPQ8YrT1Ne2vKP2pqO5,0.214,0.158,8,-19.16,1,0.0431,0.949,0.925,0.112,0.0365,71.436
Music for 18 Musicians: Pulses,Steve Reich,3TBO0QhrrrOiAZIzRlTUfQ,0.552,0.362,9,-22.932,1,0.0557,0.975,0.945,0.0883,0.428,109.662
Foil,Autechre,07C2MiIIwVUEqcnwXpHO67,0.501,0.365,9,-15.811,0,0.107,0.685,0.942,0.129,0.158,124.066
Rasch Und Mäßig Bewegt,Asmus Tietchens,1BhNdKPskUFQVELGgqaHIH,0.0897,0.383,11,-26.928,0,0.0339,0.961,0.82,0.348,0.207,174.136
Illusion Of Time - Teodor Wolgers Rework,Daniel Avery,6uZ7HlryD5c0IU65ANbaj2,0.293,0.229,8,-17.521,1,0.0333,0.994,0.956,0.0758,0.0952,111.949
Plateau,The Orb,3B4lp8GZOzyvpNePkbL7ga,0.217,0.636,11,-14.525,1,0.0607,0.0147,0.422,0.303,0.0732,81.601
Freeze,Klaus Schulze,5mHtUWgWPJ2Oi2440y0XCi,0.576,0.191,0,-14.145,0,0.0321,0.745,5.79e-05,0.116,0.0571,95.133
Forest Trails,Windy & Carl,2Gvy4DbDM6NQ5rUJDljXz4,0.137,0.209,2,-16.153,0,0.0338,0.875,0.927,0.219,0.0221,141.532
Hyperborea,Biosphere,1Sw8rWRv7yASSHcGgOPKR0,0.314,0.124,3,-25.337,1,0.0514,0.677,0.849,0.0864,0.125,126.094
Saku,Susumu Yokota,78WANNBMEK80nVGTWFGXyg,0.39,0.155,2,-18.001,1,0.0335,0.814,0.873,0.116,0.122,118.492
Introspection (Edit),Laraaji,5JVtVJFun3pgNdDlUQlkOm,0.102,0.125,9,-21.786,0,0.0329,0.941,0.594,0.0699,0.0341,79.609
Quest,Brian Hodgson,4flhWFm1w51Rm3dwQneAyW,0.677,0.316,0,-15.275,1,0.0455,0.813,0.831,0.0752,0.232,129.383
A Delicate Romance,John Foxx,1EKcXCqix2v6qb6rj2m5Ty,0.141,0.0157,0,-33.886,1,0.0396,0.984,0.892,0.111,0.0324,141.339
Beethoven 250,Coldcut,3dwKY7kbnRKhohvSTftdUw,0.129,0.245,4,-22.343,0,0.04,0.858,0.936,0.0625,0.0352,93.596
Olancha Farewell,Harold Budd,4KyJQKAFvEH4F52qSMuwIF,0.196,0.00687,7,-34.255,1,0.0442,0.992,0.917,0.106,0.053,72.125
Black White Felt,Roedelius,5n1HBXOeeKzEfdlEMJ6Tmm,0.0643,0.0704,7,-24.653,1,0.039,0.654,0.767,0.0886,0.0674,65.582
Delta Rain Dream,Jon Hassell,1mMMpiuaPQe9I6RIqtFWql,0.497,0.537,6,-23.866,1,0.0487,0.924,0.849,0.104,0.146,80.002
Ferrum,Chihei Hatakeyama,0s5x2cr3VyJYez1W8SKXC0,0.23,0.168,3,-22.653,1,0.0481,0.988,0.906,0.0967,0.0908,135.059
Rosetti Noise/Chrystal Garden And A Coda,Harold Budd,2oWwrX6JGdRC4cUnJlYiWF,0.0892,0.0162,5,-31.304,0,0.0449,0.962,0.962,0.0887,0.0266,56.015
Om Mani Padme Hum,Constance Demby,6S7QB6lkpJz25glAK3gTC0,0.183,0.113,11,-23.139,0,0.0334,0.962,0.935,0.142,0.038,68.809
Prati Bagnati Del Monte Analogo,Raul Lovisoni,3gxcuLf2ZMpOTEyreIwRcN,0.061,0.00978,5,-27.63,0,0.0437,0.994,0.969,0.079,0.036,67.224
Gloaming,Ernest Hood,7AZRjbDLxQQMOZFA3qI6DA,0.349,0.394,1,-17.067,1,0.105,0.791,0.0123,0.184,0.105,128.906
2. Satz: Gewitter (Energy Rise - Energy Collaps),Klaus Schulze,5rlG4Fnws22Ecu6aXctE33,0.09,0.219,0,-18.432,0,0.0465,0.517,0.249,0.238,0.0344,164.359
Blues Nile,Jon Hassell,73HxsBZRsP955lFdxb7pQb,0.0888,0.34,7,-12.855,0,0.0385,0.982,0.889,0.156,0.0297,81.251
Upland,Edgar Froese,2p092sEjd3oSlgyMwqa6vb,0.162,0.547,9,-18.91,0,0.0887,0.799,0.894,0.242,0.269,78.001
Old Land,Eno Moebius Roedelius,7crAkwlQExlgVnomwIlYrd,0.0808,0.02,7,-25.607,1,0.0423,0.936,0.742,0.0852,0.0312,170.939
Deep Distance,Ashra,2cRQA17KKBy0pklGxGZ699,0.122,0.238,11,-18.753,1,0.0435,0.0471,0.923,0.122,0.218,86.55
Schöne Hände,Cluster,1WbwlYiiMZGQlrFGirRnHv,0.62,0.231,11,-23.873,1,0.0486,0.961,0.911,0.0741,0.053,104.853
Ahoi,Harmonia,13CJ6xGmEhTyMkFBQVGimJ,0.254,0.0698,9,-19.6,0,0.0435,0.832,0.572,0.0693,0.193,148.066
The Yellow Sound,Peter Michael Hamel,5cHT8gs2bJdPP7QCe0FY0Z,0.158,0.0829,5,-34.297,1,0.0514,0.885,0.874,0.0982,0.0245,107.945
2/2 - Remastered 2004,Brian Eno,3QpN3dazIcMNqru0L1qLMt,0.063,0.0295,2,-25.697,0,0.0361,0.976,0.947,0.108,0.0572,67.369
In Ewigkeit,Cluster,6OI7uCuLdKk8QNzjVr26XA,0.248,0.0883,10,-20.907,1,0.0388,0.881,0.918,0.1,0.0475,112.778
Music for Gymnastics,Jordan De La Sierra,5DhUiqa8Fc48J17GZtAs7i,0.136,0.119,4,-22.908,0,0.0378,0.993,0.899,0.087,0.141,177.374
Weeping Wall - 2017 Remaster,David Bowie,56jhj8hHTw3PEoFV74wn5j,0.451,0.464,10,-17.121,1,0.0311,0.591,0.779,0.0987,0.599,141.45
Lueena Coast,Iasos,6JR1XlStv1gnRLT7sNek4q,0.226,0.4,7,-15.666,0,0.0337,0.993,0.935,0.194,0.0623,86.42
Last Not Least,Klaus Schulze,4msoPisSMcp5m46BF36Hvy,0.0888,0.264,6,-18.639,0,0.0367,0.846,0.978,0.151,0.039,168.667
Toucan Ocean,Jon Hassell,7IAGZpMEBO143Y7zZ17KsH,0.58,0.403,7,-12.506,0,0.0571,0.932,0.416,0.159,0.245,96.499
Ecstasy,Deuter,4s0itPf6pmVOv0tERWnKo1,0.18,0.225,6,-14.296,1,0.0431,0.329,0.901,0.172,0.0277,78.707
Wind On Water,Robert Fripp,3PpLfTKoQtN2s2GPmrSrWt,0.0835,0.211,7,-18.336,1,0.0452,0.015,0.942,0.106,0.0379,170.129
Für Luise,Cluster,2LwDYNc1Jdr0YdGgCD9yZA,0.228,0.116,11,-21.123,1,0.0373,0.721,0.921,0.107,0.0353,136.958
Turó Park,Neuronium,5zmFlMg8bb043U5GXEgTZR,0.135,0.204,4,-20.375,0,0.0358,0.954,0.905,0.746,0.0386,144.139
Discreet Music - Remastered 2004,Brian Eno,69eD0IfAqEIUnKX63Npksy,0.0926,0.00839,8,-33.854,1,0.0443,0.978,0.939,0.0599,0.0332,69.02
La mer recommencée - Remastered,Vangelis,2E5pG7BvL5miMCqe3xNORg,0.187,0.2,1,-19.98,1,0.0363,0.986,0.925,0.0818,0.0315,73.815
An Index Of Metals V,Robert Fripp,6eoQETbC7HlbRUOSQg5rHB,0.102,0.187,9,-20.376,0,0.0476,0.0433,0.756,0.111,0.0367,167.249
Moon-Light,Kitaro,32Qa5p0zqBIC5VEYK5ReHD,0.271,0.202,9,-16.668,1,0.0405,0.887,0.257,0.117,0.222,172.694
Garden Of Paradise,Steve Hillage,4lNSQYwalYgYczSXfW72UI,0.192,0.514,0,-16.059,1,0.044,0.747,0.765,0.091,0.0378,138.304
Ancient Leaves,Michael Stearns,1XWKSNngAvp3hs6w3cFWAs,0.0807,0.428,1,-9.296,0,0.0322,1.96e-05,0.885,0.144,0.0708,69.109
The Heavenly Music Corporation I,Robert Fripp,4jtmi6X0S8GcPZv7rsqXaL,0.0936,0.0353,11,-21.575,1,0.0436,0.942,0.962,0.103,0.0286,88.663
Rubycon - Extended Introduction,Tangerine Dream,2GaP0vbAfvycEjeAbeddDa,0.0696,0.0731,3,-21.529,0,0.0381,0.973,0.932,0.233,0.0326,187.071
Borkenkind,Stephan Micus,1L061cNbIeJy2ElX3wibGF,0.284,0.0823,6,-24.021,0,0.0311,0.7,0.565,0.373,0.0358,102.858
Performance One - Part 1,Terry Riley,3dtqIffw4K0rtnRWP0NSUA,0.11,0.163,7,-24.265,0,0.0466,0.844,0.913,0.0894,0.0384,73.731
Dream,Dom,3Pce0k5PCm08apy9y29LIO,0.244,0.0776,9,-34.326,0,0.0486,0.955,0.916,0.142,0.0438,114.968
Strange Light - Remastered 2005,Brian Eno,4aj2jVlgfEhisRdGdxdcoU,0.115,0.00409,1,-28.838,1,0.0461,0.986,0.805,0.16,0.0725,63.649
Mandala: Mandala: Opening,Peter Michael Hamel,2zSQPNN0rjJ51HCeUENBHk,0.375,0.268,1,-28.438,1,0.0605,0.994,0.969,0.0702,0.0372,107.688
Shelob's Lair,The Nazgûl,5ytw4fxmZLNVeA1AnM6kOF,0.178,0.0778,8,-26.259,1,0.0362,0.425,0.91,0.0919,0.0317,102.762
The Walrus Hunt,The Residents,7Mk4d10rtE47X30lsdFpyT,0.19,0.428,6,-22.074,0,0.129,0.936,0.792,0.454,0.0885,136.564
Tribal Secret,Jon Hassell,6kfsbwtYLZkcBP2lwfWVVb,0.336,0.196,1,-34.582,1,0.0625,0.706,0.267,0.128,0.445,143.542
Swastika Girls I,Robert Fripp,6Qi6sqViFIGP77beQoErWU,0.215,0.236,11,-15.76,1,0.0384,0.00332,0.841,0.368,0.04,78.608
2/1 - Remastered 2004,Brian Eno,1Qr6LFKNBFNNa2y6nMDO31,0.119,0.0758,8,-23.943,1,0.0536,0.945,0.973,0.0497,0.0333,94.577
Conga Album,Nathan Micay,0jKm3XkCLqhgdIqQO1HG3P,0.442,0.722,7,-8.677,1,0.0341,0.000489,0.903,0.116,0.35,93.993
Eucalyptus,Dadras,4CFX1ahXjEL4aE0KdtuVOs,0.813,0.762,4,-8.038,0,0.108,0.0132,0.916,0.118,0.382,111.015
Arthur,Bjørn Torske,7AFNqxLKcSL0LpNpOgmhKt,0.585,0.45,1,-18.14,1,0.0385,0.161,0.819,0.334,0.306,107.941
ANDA PEQUEÑO RODANDO GENTE,Aye-aye,4GTj8H3HT5c2GUlRcRjKYr,0.782,0.728,10,-12.42,0,0.114,0.000432,0.859,0.235,0.22,120.014
Synapse,House Of Tapes,3iQoEV281XLrAVp9mEVPmV,0.567,0.803,0,-8.707,1,0.0717,0.194,0.756,0.0979,0.329,120.022
l'empelt,drames rurals,19xIHqQ06u9gzxbbmeNvx4,0.754,0.498,9,-12.511,0,0.0957,0.000732,0.877,0.115,0.828,149.988
Greetings From Dave,Kreidler,2esi96DLJFBgjjtUxyH2GI,0.632,0.521,1,-9.002,0,0.0258,0.0245,0.967,0.0754,0.32,100.034
Haut,Ralph Heidel,47z9MmkB84n0UB8ZtpYgNU,0.653,0.504,11,-12.924,1,0.0348,0.608,0.895,0.074,0.402,115.007
Endless Jasmine,A Lily,60HCwP0zHfb2NjXplszK2J,0.35,0.46,1,-18.068,0,0.0441,0.833,0.954,0.0969,0.0561,124.246
The need to avoid,VTSS,25PIpJMhgUa85Yaz7nvUxV,0.541,0.974,0,-6.938,1,0.103,0.00167,0.854,0.117,0.32,180.063
Blush,Facta,0TNvT1nOjUcDpamaWDtSxd,0.721,0.393,5,-11.385,1,0.0439,0.103,0.439,0.068,0.208,160.009
Momentum,Fax,5CvGlnk06OQD32B87F2qbt,0.688,0.569,10,-15.276,0,0.042,0.74,0.825,0.109,0.104,120.02
Melodica,Rival Consoles,77m3CO9cDi94PkxKF3X4wg,0.094,0.145,6,-19.492,0,0.0386,0.989,0.967,0.0884,0.0371,70.077
Soft Gaiden,Brin,3I6IMWZJ9FkTcUCKBrzlkh,0.451,0.531,0,-6.969,1,0.053,0.928,0.0228,0.164,0.29,146.056
Aural Drift - T.Raumschmiere Remix,Martin Merz,5f9weZ5oyuZRKA1riM5vpu,0.502,0.651,9,-10.881,0,0.0407,0.119,0.957,0.115,0.158,135.03
Stardust,Elision,0WOIqQU4TH6S4PEgiJ9CLD,0.653,0.271,9,-12.629,0,0.0327,0.976,0.914,0.102,0.199,130.003
Oquo Quooon,Ozoyo,7tzV9VZueBi1IrRwrhCgs5,0.28,0.865,10,-7.986,0,0.107,0.188,0.174,0.553,0.291,84.449
Middle Life,Will August Park,0lDFIQ79JSrzEv8WiWuHBJ,0.325,0.45,1,-17.163,1,0.0404,0.766,0.927,0.311,0.27,194.804
Badwater Psalm - Khotin Remix,Bing & Ruth,5g1o2X09PYouRGkp13SaQu,0.697,0.81,1,-8.338,1,0.0506,0.153,0.498,0.106,0.565,108.006
Deipkier,Craven Faults,1hZawUg1APIr7nw6MOhyVf,0.368,0.283,2,-17.719,1,0.0328,0.0229,0.872,0.0831,0.025,159.993
Vidrio Roto,Lujo Asiático,6CZZWUI1cHRrFccwaaCoKC,0.619,0.442,8,-15.369,1,0.0353,0.583,0.928,0.112,0.311,125.048
Bundeena,Totally Enormous Extinct Dinosaurs,1sBhHX5W5qmYbMBxvCuzd1,0.405,0.933,9,-14.361,1,0.0423,0.941,0.892,0.325,0.923,159.976
The Trembling of Glass,Rachika Nayar,2qxSI6WgvlUYjKNVH9pdf0,0.333,0.637,2,-9.617,1,0.0372,0.716,0.904,0.118,0.0799,81.267
Toska,Goya,0HWNPGUqcv98QzbehmGDpv,0.704,0.444,6,-14.085,0,0.0433,0.932,0.873,0.522,0.334,105.014
Roaming,Photay,5q8EX29mKKA3epupwlxR64,0.499,0.142,0,-20.86,1,0.0374,0.936,0.943,0.433,0.0367,119.964
"161,1",Ulises Conti,3RwTPFqufAXpe1n5Mu5qKo,0.246,0.38,5,-17.085,0,0.0373,0.515,0.843,0.083,0.0516,120.044
Arpeggi,Kelly Lee Owens,6OQTJ7llyUiejKFxR4MUuy,0.69,0.321,11,-13.058,0,0.0583,0.121,0.954,0.0896,0.485,158.012
Cold Water - Kaitlyn Aurelia Smith Remix,Cut Copy,2hfvLyKQrHVceDuUXUSknG,0.495,0.359,0,-17.443,1,0.0364,0.941,0.912,0.109,0.444,77.102
Angel's Flight,Biosphere,3W3xcAOWb0TkMqqI7Rd5xg,0.521,0.28,1,-16.645,1,0.0362,0.946,0.943,0.112,0.307,141.96
Therapy With Colour,T. Gowdy,2z4qARb1FEkGRGwHtDNd7p,0.264,0.324,5,-19.224,1,0.108,0.274,0.922,0.0855,0.189,183.161
Mountain,Nosaj Thing,4D9jd1p839yUN9Vb6s6stj,0.352,0.498,2,-11.217,1,0.048,0.856,0.955,0.145,0.0425,155.181
Insight,BOP,3RlKU8y6NXxhPN9JmKraDA,0.547,0.42,0,-10.75,1,0.115,0.0839,0.919,0.0665,0.307,169.895
Street Talk,Holodec,3oeuuz1IrxQ5ezrJ6seFxC,0.536,0.591,7,-10.219,0,0.0407,0.639,0.789,0.343,0.0725,158.009
Kompod,Mouse On Mars,2mVKgtDpXmtrx2mBePRwLc,0.768,0.529,6,-17.618,1,0.0663,0.234,0.891,0.0944,0.559,101.003
Qui,Minotaur Shock,5zmWwiSjPxsh91enEvSduG,0.742,0.749,7,-9.843,1,0.0531,0.0252,0.847,0.1,0.235,120.001
Dream Walk,Nutrition,7rO0THNPmucJEdOaMhAHgy,0.796,0.69,9,-7.319,0,0.041,0.0337,0.823,0.0975,0.29,123.972
ニイミ,Kentaro Minoura,6uXnpJHSF3kWKMdy3EX1tU,0.599,0.607,1,-12.944,1,0.0645,0.844,0.905,0.183,0.379,120.016
Piano Improvisation No. 19,Ángel Sánchez Bórges,5yJicLB0k8YwdluDf9y0HN,0.539,0.0508,5,-35.293,0,0.0354,0.994,0.93,0.102,0.706,159.989
Roses,Luke Abbott,0hUuWN9s7a0zpDeFG2v2zm,0.467,0.299,2,-14.742,1,0.0295,0.948,0.733,0.0968,0.165,105.016
Nymphaea Crystals,Ozoyo,4AsBd0fnVy2nz0qZYgo2gu,0.505,0.829,9,-7.042,0,0.0738,0.529,0.182,0.153,0.0716,119.948
Resounding,Hotspring,4tWEcrIZeSAwFUr06k8gWs,0.379,0.133,7,-22.487,1,0.137,0.61,0.301,0.133,0.167,118.618
Komorebi,Context Chameleon,7ELFgIC6BEMI1BgEA3xDE5,0.392,0.769,5,-6.429,1,0.0329,0.0237,0.00482,0.125,0.115,106.125
Artificial Authentic,Mouse On Mars,1Enw5MZBUVnrTzbzwBbpSF,0.728,0.502,10,-11.682,0,0.0504,0.00394,0.705,0.358,0.46,129.986
Endless Staircase,Pepe Mogt,2NfGCYWB1LpLkWuYfDiT0J,0.811,0.157,11,-16.566,1,0.0428,0.972,0.95,0.108,0.559,116.014
Loom (feat. Bonobo),Ólafur Arnalds,3Yagxg6rtkwN01AYzA862i,0.545,0.18,5,-21.022,0,0.0337,0.988,0.906,0.0686,0.31,156.694
APOPHENIA,Out Of Place Artefacts,6xogUp1sNiUs2qQMTLrwjB,0.507,0.612,4,-13.267,0,0.0398,0.000487,0.678,0.102,0.0369,150.006
Plonk VI,Huerco S.,0Jae6ZMQ6BTe0FjdFA3lwJ,0.612,0.447,0,-14.108,0,0.0617,0.272,0.717,0.303,0.278,124.064
Ecovocative,Hannah Peel,2xWeaTsQkzeQ5RDahoLmdn,0.561,0.893,6,-9.404,1,0.0407,0.338,0.914,0.167,0.326,122.543
Treat Em Right - Boards of Canada Remix Instrumental,Nevermen,3AETAMXWqZTE1ezv2G8bzG,0.708,0.775,2,-11.601,0,0.0609,0.158,0.894,0.0619,0.967,173.999
Qat,Minotaur Shock,7xmwiQX3ytIViHDVLO7Iwk,0.728,0.627,0,-10.133,0,0.07,0.324,0.906,0.0947,0.74,129.988
Calion,Anna Meredith,3nkJ8mYJapvuuAqWv0cH67,0.643,0.383,1,-12.427,1,0.0386,0.163,0.839,0.107,0.133,108.571
Cloud Cover - Andrew Weatherall Remix,Glok,1GEFOTr5SvRK0tlsiDKaam,0.627,0.679,3,-12.097,0,0.0442,0.00601,0.867,0.123,0.452,120.035
Tar - Jan Jelinek Remix,Lucrecia Dalt,05bgEZbUZ9tEwbhfRN8UJC,0.67,0.201,1,-20.818,1,0.0285,0.889,0.865,0.0982,0.633,109.017
Rotating In Unison,HAAi,38x5k5FN5X7rtrN3WyxcA1,0.456,0.648,11,-12.032,0,0.0411,0.0215,0.829,0.0994,0.0327,129.936
Shadows of Futurity,Sophia Loizou,4Rt8cNpQIaJxEJEkofoBNF,0.279,0.312,8,-9.875,1,0.0341,0.825,0.938,0.107,0.0344,129.937
Twilight Sea,Chihei Hatakeyama,6dO87KnbWYhBaLF4gkRzkf,0.128,0.116,4,-26.185,1,0.0367,0.987,0.929,0.106,0.272,79.016
Amor,Otik,2WpH0prggUSJDJnpeItMep,0.65,0.989,1,-5.229,0,0.118,0.00428,0.453,0.106,0.227,119.997
Qatidiq,||||||||||||||||||||,0dWw6EOCJSuMIMKfab6POv,0.719,0.817,9,-11.943,0,0.175,0.0268,0.513,0.266,0.489,144.538
Underwater Lament,Murcof,5x85aXgAob5cPgjiiLTcah,0.332,0.502,1,-16.453,1,0.0359,0.55,0.894,0.123,0.0352,109.95
Reluctant Memory,DJ Sports,168TsA6bdm7pt73KVyVyZM,0.875,0.472,1,-12.992,1,0.0465,0.226,0.8,0.0997,0.529,126.042
Elysian Heights,Sky H1,1IEHhrdBcjiZ4tZ5CiDGb3,0.337,0.782,5,-11.472,0,0.0492,0.0154,0.874,0.104,0.526,113.292
Emergence in Nature,Hannah Peel,3Si3HzFpu7BEAxc3nh4gQ2,0.598,0.822,8,-8.581,1,0.0572,0.314,0.9,0.113,0.213,130.017
Weird Beard,Cosmic Neighbourhood,2bD26zTxGTi2LJs0NDQZph,0.502,0.685,5,-11.596,0,0.0608,0.048,0.11,0.394,0.315,96.988
Be Like Water,Mark Pritchard,2QguXTW3RL8qIsfjwPxAP3,0.678,0.564,0,-11.444,0,0.0485,0.593,0.903,0.112,0.512,140.016
Carry Cash,Wylie Cable,3LdnCp3hEivIUMKhajPFa8,0.658,0.436,0,-9.441,1,0.121,0.72,0.0138,0.111,0.107,119.979
We Are All We Have,Anodyne,0NJHoc8onewG1Pr4mDJdwn,0.357,0.68,1,-11.498,1,0.0428,0.00926,0.914,0.105,0.554,170.013
I Don't Know If That's Just Dreaming,Anthony Naples,01pY3jX6Sqc4iEBgdHXXH1,0.609,0.912,1,-10.483,1,0.0358,0.0527,0.859,0.285,0.908,94.001
May 24th,Matthew Cardinal,0KPV68dqzfIxvfj1mS9xzU,0.0723,0.235,3,-16.263,1,0.0393,0.794,0.922,0.104,0.0371,178.236
Lone Swordsman,Daniel Avery,2gs3ytLZiqjY5xki3bAFLM,0.575,0.56,7,-13.334,1,0.0375,0.172,0.886,0.128,0.277,119.986
Akkad,Ketev,7arqRhB5rHCz4Fz8iyoo5m,0.288,0.379,10,-19.334,0,0.054,0.15,0.618,0.141,0.0583,187.205
Opalescent,Bandler Ching,5eKJw3rt8AteMAdixjvpjf,0.398,0.509,1,-9.066,1,0.0458,0.0112,0.833,0.151,0.254,161.022
Cup Noodle,The Black Dog,48ieq4orqgVGclzC5dEMy3,0.702,0.226,10,-20.817,0,0.061,0.514,0.888,0.111,0.636,110.003
14Mm,Braulio Lam,2bjumbwYUXyGmCoUgVORCC,0.292,0.447,5,-18.13,1,0.106,0.799,0.698,0.109,0.0698,73.748
Cuarzo,Syntrovert,1aIModmKDbvX4xJqBFgQv8,0.777,0.78,8,-6.687,1,0.105,0.29,0.894,0.0705,0.153,103.025
Kalimba Heart,A Lily,4UVYWa3Pq8pjm0bKw9uZ9u,0.278,0.0253,9,-23.586,1,0.0536,0.996,0.933,0.0854,0.101,65.83
Phasma Gigas,Molero,2PyLeLsjsVAGzEUPiWIiPm,0.355,0.398,9,-12.825,0,0.0378,0.27,0.547,0.0633,0.127,139.825
Röschen - Edit,Pole,7pbORTNPq5NspCrLEYuoI6,0.784,0.352,0,-19.668,1,0.0512,0.0474,0.876,0.111,0.152,105.019
Muckbirth,Teset,7tMe5bFiL485sPdkT6VDXZ,0.649,0.391,0,-11.068,1,0.0491,0.419,0.689,0.384,0.156,84.069
Mainstream Belief,Grant,5gwcjiyrKIac9aAW7grLRS,0.65,0.648,0,-10.751,1,0.0882,0.0225,0.742,0.139,0.159,125.973
Siblings,Tomat,3ExkbOfWgrL78xCyTOTeJT,0.337,0.0803,1,-21.194,1,0.0674,0.803,0.908,0.112,0.0735,113.264
Old Organs,Tangents,3RVWm4qJIgsb9ziCazjurc,0.28,0.708,1,-13.257,1,0.0928,0.177,0.857,0.0782,0.386,174.935
Parlama,Konduku,3xIQr3xDTB1OayWyjyufec,0.672,0.925,11,-12.833,0,0.0416,0.222,0.888,0.0705,0.0602,142.015
Boreal,Aeromancias,4SfLJ0ZO8LTbrgxqNKnzys,0.46,0.211,7,-21.55,1,0.116,0.878,0.885,0.164,0.0894,122.4
FlimFlam,Michael Peter Olsen,4QAiJBmaGVQ7n6eo3fSWH0,0.661,0.562,2,-10.524,1,0.135,0.316,0.829,0.125,0.675,160.044
S.O,Kelly Lee Owens,1rPVwDsOQngRvmfkFgXLjn,0.219,0.584,6,-11.579,1,0.055,0.38,0.886,0.401,0.232,179.651
memorial park,Matt Kivel,5TCKrAOgiVCHEgUEgUBL1Q,0.103,0.0285,7,-24.408,1,0.0459,0.983,0.816,0.0877,0.0362,72.238
Towers,Locust,7hvzrDrHlu5wD2RWjhHHJW,0.201,0.266,7,-18.377,0,0.0414,0.866,0.921,0.11,0.197,100.182
Marking Time,Pauline Anna Strom,43YlD5hr6IVXPAuWz47bSH,0.606,0.364,9,-13.462,0,0.0304,0.946,0.965,0.123,0.131,110.031
Niffler,Yilan,1UgC3l3kRvZSj1l94QnJ8b,0.593,0.885,10,-8.12,0,0.0979,0.0344,0.0434,0.145,0.867,180.031
Blooms,Sau Poler,6xan1MjlzLAtVosllpvCjA,0.795,0.802,2,-8.27,1,0.0529,0.00346,0.929,0.0888,0.0563,107.004
