,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
7853,0.53,0.989,2,-2.554,1,0.134,2.11e-05,0.00222,0.0769,0.119,95.024
7854,0.15,0.897,5,-4.552,0,0.124,0.000117,0.00372,0.129,0.219,165.021
7855,0.599,0.902,1,-2.826,1,0.0592,0.000726,0.0,0.245,0.599,101.985
7856,0.39,0.95,10,-2.498,1,0.122,3.69e-05,1.27e-05,0.401,0.304,111.279
7857,0.408,0.977,4,-3.679,0,0.0919,0.0832,1.86e-06,0.126,0.242,87.523
7858,0.289,0.969,9,-5.111,0,0.0661,2.92e-05,0.000767,0.334,0.295,124.056
7859,0.561,0.909,10,-3.718,0,0.0799,0.00512,3.87e-05,0.173,0.334,88.998
7860,0.298,0.944,7,-2.129,0,0.0765,0.000769,1.5e-05,0.0606,0.438,90.783
7861,0.356,0.927,11,-4.915,0,0.149,2.36e-05,0.000802,0.0997,0.251,163.991
7862,0.473,0.991,10,-2.605,0,0.253,5.02e-05,0.0,0.276,0.464,123.866
7863,0.516,0.997,11,-2.43,1,0.249,0.00188,0.00087,0.17,0.0762,95.038
7864,0.317,0.938,1,-6.973,0,0.078,2.62e-06,0.0016,0.293,0.132,175.018
7865,0.436,0.963,7,-6.861,1,0.0826,5.13e-05,0.0,0.138,0.515,169.921
7866,0.302,0.956,10,-6.316,0,0.0834,4.72e-05,0.000403,0.228,0.304,76.997
7867,0.43,0.923,0,-7.385,1,0.0494,1.75e-05,0.00031,0.633,0.57,168.009
7868,0.446,0.95,9,-6.405,0,0.162,0.000375,4.28e-06,0.466,0.157,89.962
7869,0.536,0.952,8,-4.065,1,0.0353,6.44e-05,0.036,0.0514,0.154,127.0
7870,0.448,0.962,11,-5.614,0,0.2,0.000318,1.26e-05,0.0497,0.278,143.129
7871,0.57,0.935,2,-3.178,0,0.0909,0.0365,0.0,0.253,0.681,129.03
7872,0.374,0.853,9,-11.13,0,0.0532,9.48e-05,4.71e-06,0.0663,0.328,98.918
7873,0.382,0.855,9,-8.068,1,0.038,0.000147,0.745,0.106,0.55,136.138
7874,0.478,0.949,8,-6.2,1,0.0782,0.0023,0.0,0.15,0.335,128.06
7875,0.46,0.722,8,-5.338,1,0.0467,0.00481,0.000441,0.115,0.371,137.992
7876,0.462,0.935,6,-5.215,0,0.0417,1.44e-05,0.0415,0.111,0.721,139.961
7877,0.448,0.896,8,-6.533,1,0.0593,2.94e-05,0.0,0.375,0.437,174.073
7878,0.552,0.966,11,-4.606,1,0.0763,0.000924,0.0,0.439,0.468,125.025
7879,0.508,0.941,3,-4.904,0,0.0419,6.39e-05,6.42e-06,0.38,0.638,115.988
7880,0.43,0.867,6,-6.659,1,0.057,0.000271,1.59e-06,0.0743,0.475,88.99
7881,0.438,0.857,2,-5.526,0,0.106,7.33e-05,3.3e-06,0.0924,0.397,128.082
7882,0.426,0.95,3,-5.815,0,0.0827,0.000207,0.0,0.0582,0.617,164.972
7883,0.432,0.638,4,-6.278,1,0.0353,0.00372,0.000361,0.322,0.158,102.13
7884,0.486,0.966,7,-3.769,1,0.111,0.000175,3.04e-06,0.683,0.399,96.932
7885,0.412,0.903,8,-3.822,1,0.0393,2.03e-06,0.956,0.24,0.325,94.966
7886,0.549,0.969,5,-3.244,1,0.0789,7.58e-05,9.31e-05,0.0937,0.479,115.027
7887,0.475,0.944,7,-4.19,1,0.396,0.0353,0.0,0.66,0.441,158.071
7888,0.539,0.871,6,-5.729,0,0.0621,0.0285,0.0,0.183,0.374,113.46
7889,0.194,0.882,0,-5.587,1,0.0633,0.000166,0.0811,0.062,0.0994,138.183
7890,0.21,0.952,5,-5.57,1,0.421,0.000265,3.07e-05,0.042,0.15,172.055
7891,0.353,0.933,3,-6.185,0,0.0495,3.01e-06,0.123,0.125,0.285,82.519
7892,0.201,0.989,11,-4.062,1,0.11,3.43e-06,0.976,0.185,0.037,170.036
7893,0.304,0.949,3,-5.13,1,0.0629,1.18e-06,0.341,0.0694,0.1,145.941
7894,0.478,0.947,4,-3.872,1,0.0507,0.00024,0.000265,0.356,0.273,145.951
7895,0.487,0.878,9,-3.808,0,0.0502,0.00247,0.0,0.128,0.301,91.971
7896,0.493,0.841,7,-5.006,0,0.0336,9.63e-05,6.99e-05,0.167,0.207,95.037
7897,0.464,0.973,11,-3.866,0,0.0864,0.0023,0.000625,0.0554,0.115,109.509
7898,0.301,0.992,0,-2.816,1,0.298,0.000623,9.63e-05,0.411,0.136,179.136
7899,0.222,0.952,4,-7.36,1,0.0559,3.69e-05,0.877,0.0955,0.0941,126.121
7900,0.137,0.891,5,-5.058,0,0.135,4.77e-06,0.785,0.0839,0.318,73.393
7901,0.306,0.975,10,-4.737,0,0.0853,2.05e-05,0.0726,0.41,0.401,159.261
7902,0.484,0.949,11,-9.519,0,0.104,1.14e-05,0.00475,0.109,0.235,130.072
7903,0.158,0.987,4,-5.373,1,0.138,6.1e-06,0.386,0.106,0.201,190.311
7904,0.226,0.975,10,-5.166,0,0.107,5.4e-06,0.655,0.307,0.42,100.01
7905,0.316,0.988,10,-3.335,0,0.184,2.42e-05,0.153,0.218,0.135,105.13
7906,0.479,0.937,1,-5.914,1,0.0476,5.44e-06,0.0185,0.34,0.448,94.497
7907,0.456,0.95,4,-4.622,0,0.122,0.00105,1.08e-06,0.114,0.17,131.018
7908,0.466,0.942,2,-5.963,1,0.09,0.0011,0.00953,0.191,0.278,90.005
7909,0.487,0.987,2,-3.313,1,0.0779,8.58e-06,2.98e-05,0.341,0.309,95.037
7910,0.434,0.652,4,-7.694,0,0.031,0.00252,0.166,0.582,0.101,110.06
7911,0.207,0.917,0,-6.302,1,0.0759,0.00026,0.000932,0.341,0.334,175.706
7912,0.469,0.994,9,-5.086,0,0.103,0.000126,0.0107,0.125,0.172,150.028
7913,0.375,0.951,7,-5.634,1,0.0923,5.6e-05,0.0181,0.207,0.274,94.876
7914,0.294,0.908,2,-4.997,0,0.0511,1.66e-05,4.83e-05,0.304,0.286,194.131
7915,0.454,0.972,2,-4.785,0,0.122,1.98e-05,0.0033,0.0402,0.255,132.071
7916,0.395,0.898,6,-6.307,1,0.0627,1.62e-06,0.925,0.13,0.122,123.929
7917,0.311,0.933,1,-3.509,0,0.255,0.000943,9.95e-05,0.0558,0.337,155.297
7918,0.397,0.952,6,-3.501,0,0.232,0.000157,0.000563,0.201,0.385,179.981
7919,0.409,0.987,10,-5.505,1,0.08,3.65e-06,0.639,0.8,0.311,108.448
7920,0.535,0.928,9,-6.158,0,0.0949,0.00019,7.14e-05,0.262,0.376,135.051
7921,0.418,0.936,10,-3.507,0,0.0697,6.18e-05,5e-05,0.103,0.211,101.989
7922,0.144,0.982,9,-5.089,1,0.121,3.6e-05,0.0692,0.389,0.175,170.709
7923,0.483,0.833,1,-6.688,1,0.268,0.00197,3.57e-05,0.384,0.404,132.163
7924,0.575,0.724,5,-5.726,1,0.0303,9.93e-05,0.0,0.436,0.609,96.031
7925,0.475,0.98,11,-5.002,0,0.0914,8.44e-05,0.0562,0.315,0.119,105.005
7926,0.407,0.957,8,-3.553,1,0.056,7.17e-05,7.08e-06,0.554,0.432,183.066
7927,0.474,0.937,0,-3.703,1,0.0708,0.00039,0.0276,0.307,0.386,160.023
7928,0.466,0.937,5,-5.441,1,0.053,0.000116,4.59e-05,0.197,0.246,95.037
7929,0.359,0.897,1,-6.331,1,0.0715,0.000189,0.000139,0.279,0.0602,194.03
7930,0.414,0.971,5,-5.097,1,0.112,0.000351,0.743,0.0894,0.115,120.125
7931,0.346,0.609,0,-8.115,1,0.0368,0.00191,0.00428,0.181,0.193,180.009
7932,0.265,0.644,8,-10.992,0,0.0443,0.0067,5.54e-05,0.38,0.25,159.916
7933,0.421,0.962,1,-6.433,1,0.0592,0.000217,0.0408,0.106,0.314,199.968
7934,0.232,0.984,7,-6.265,1,0.116,8.87e-06,0.000478,0.4,0.0864,122.567
7935,0.494,0.969,4,-3.563,0,0.175,9.54e-05,0.000309,0.385,0.221,90.012
7936,0.51,0.915,11,-2.659,0,0.102,7.55e-05,0.000764,0.561,0.475,138.055
7937,0.406,0.982,4,-3.568,0,0.0942,9.69e-05,0.0,0.407,0.139,94.983
7938,0.431,0.973,4,-3.13,1,0.132,0.000501,0.0,0.236,0.314,106.98
7939,0.312,0.716,4,-6.262,0,0.049,0.00248,1.8e-05,0.158,0.137,129.988
7940,0.647,0.625,4,-6.731,0,0.0329,0.0101,4.53e-06,0.178,0.367,140.018
7941,0.297,0.947,7,-4.77,1,0.123,0.000259,0.744,0.349,0.304,101.99
7942,0.418,0.979,0,-2.957,1,0.152,7.45e-05,0.00204,0.143,0.274,114.726
7943,0.338,0.924,10,-5.579,0,0.0818,0.000216,0.282,0.0603,0.398,171.985
7944,0.263,0.979,2,-6.356,1,0.118,6.84e-06,0.166,0.319,0.135,111.057
7945,0.407,0.988,1,-2.543,0,0.191,0.023,1.54e-06,0.0994,0.177,179.97
7946,0.3,0.932,7,-7.188,1,0.0678,0.000126,0.00481,0.273,0.276,104.922
7947,0.439,0.92,7,-7.032,1,0.0405,1.39e-05,0.0113,0.0999,0.518,164.041
7948,0.505,0.919,11,-4.051,0,0.0584,0.00342,0.00152,0.325,0.78,76.535
7949,0.463,0.987,7,-4.877,1,0.0894,4.96e-06,0.127,0.366,0.142,129.941
7950,0.324,0.907,7,-5.951,1,0.103,2.68e-05,0.384,0.152,0.0915,130.036
7951,0.363,0.989,1,-2.028,0,0.17,2.66e-05,0.0,0.303,0.16,170.157
7952,0.697,0.881,7,-5.287,1,0.21,0.0156,0.0,0.113,0.663,92.013
7953,0.15,0.97,0,-4.541,1,0.114,0.000459,0.913,0.358,0.101,150.527
7954,0.462,0.38,7,-9.923,0,0.0379,0.367,4.53e-06,0.103,0.149,123.335
7955,0.493,0.94,7,-6.134,1,0.0469,0.000372,1.86e-06,0.355,0.652,156.992
7956,0.224,0.983,6,-6.32,0,0.101,1.41e-05,0.0861,0.128,0.175,118.904
7957,0.425,0.93,5,-3.592,1,0.16,0.00609,0.0,0.35,0.315,155.283
7958,0.517,0.924,7,-3.796,1,0.0337,0.000151,1.58e-06,0.373,0.201,130.032
7959,0.488,0.843,11,-8.95,0,0.0293,2.98e-06,0.916,0.0777,0.377,109.989
7960,0.292,0.637,8,-9.127,0,0.0383,0.122,0.00222,0.0627,0.184,73.96
7961,0.585,0.979,7,-4.07,1,0.129,0.00165,0.0,0.119,0.163,120.029
7962,0.478,0.982,8,-2.892,0,0.162,0.00217,0.00615,0.183,0.487,111.987
7963,0.35,0.915,6,-4.243,1,0.106,0.00139,1.42e-05,0.072,0.131,175.212
7964,0.381,0.98,9,-4.706,0,0.071,2.23e-05,0.821,0.116,0.0809,135.017
7965,0.446,0.905,10,-5.161,0,0.0495,4.74e-06,6.97e-05,0.28,0.554,94.021
7966,0.371,0.988,9,-5.047,1,0.187,4.92e-05,0.00468,0.169,0.107,159.975
7967,0.425,0.98,8,-2.734,1,0.221,0.00013,0.0,0.302,0.356,167.089
7968,0.328,0.677,6,-7.657,0,0.0427,0.0302,0.0302,0.332,0.666,72.334
7969,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242
7970,0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772
7971,0.285,0.908,4,-4.601,0,0.0705,0.0318,0.00909,0.311,0.669,159.756
7972,0.58,0.916,3,-4.358,0,0.0387,0.000297,0.0259,0.126,0.683,118.004
7973,0.468,0.996,11,-3.027,0,0.179,1.41e-05,0.0,0.26,0.094,75.978
7974,0.227,0.995,10,-4.361,0,0.173,0.000405,0.393,0.127,0.0363,87.499
7975,0.543,0.836,4,-9.11,0,0.0353,0.000647,0.431,0.153,0.56,105.173
7976,0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816
7977,0.31,0.991,5,-3.769,0,0.316,0.000132,0.085,0.0969,0.0395,140.071
7978,0.435,0.987,1,-4.667,0,0.16,0.000195,0.0847,0.268,0.101,103.16
7979,0.197,0.956,10,-2.908,0,0.0663,7.61e-05,0.00992,0.261,0.209,177.018
7980,0.278,0.937,7,-6.952,1,0.168,0.000535,0.118,0.227,0.29,154.244
7981,0.353,0.898,2,-5.877,1,0.052,2.23e-05,0.105,0.39,0.525,103.293
7982,0.591,0.963,0,-6.489,0,0.0531,8.74e-05,0.000107,0.0781,0.609,125.03
7983,0.329,0.974,3,-8.77,0,0.135,0.000852,0.000118,0.0904,0.234,140.862
7984,0.61,0.891,4,-5.452,0,0.0587,0.000805,0.0928,0.0657,0.51,139.903
7985,0.373,0.903,10,-4.49,1,0.083,0.00077,5.86e-06,0.244,0.43,109.121
7986,0.649,0.896,10,-2.704,0,0.056,0.000319,1.19e-05,0.102,0.924,90.009
7987,0.624,0.934,4,-3.229,1,0.0436,0.00232,2.67e-05,0.106,0.411,96.038
7988,0.382,0.996,7,-4.119,1,0.104,0.00208,0.0,0.417,0.327,93.345
7989,0.286,0.728,0,-6.608,1,0.0616,0.000174,0.836,0.133,0.467,171.441
7990,0.569,0.883,2,-4.41,0,0.0748,8.07e-05,7.74e-05,0.0883,0.373,134.001
7991,0.366,0.956,10,-3.725,0,0.108,0.000293,0.00447,0.449,0.159,104.016
7992,0.657,0.96,5,-3.524,0,0.07,0.00169,0.000997,0.109,0.567,126.02
7993,0.451,0.889,1,-2.693,1,0.261,0.00167,0.00215,0.258,0.586,131.073
7994,0.456,0.985,6,-2.949,1,0.207,0.000235,0.00368,0.103,0.183,143.006
7995,0.443,0.781,1,-4.277,1,0.0377,1.33e-05,0.205,0.166,0.372,71.841
7996,0.432,0.884,8,-6.659,1,0.13,0.0127,0.000527,0.166,0.624,108.948
7997,0.486,0.986,1,-4.71,1,0.0818,0.000662,0.048,0.29,0.501,180.085
7998,0.364,0.935,2,-6.548,1,0.0724,8.58e-06,0.729,0.0317,0.478,92.717
7999,0.428,0.874,4,-6.664,0,0.128,0.000337,0.0419,0.311,0.261,119.708
8000,0.272,0.958,0,-10.797,1,0.381,0.00195,4.63e-05,0.0915,0.0382,136.867
8001,0.623,0.983,11,-3.548,0,0.151,9.62e-05,0.0617,0.261,0.271,134.975
8002,0.684,0.851,9,-9.792,1,0.0407,0.000613,0.0029,0.535,0.512,112.662
8003,0.461,0.961,8,-3.011,1,0.0479,6.39e-06,0.14,0.308,0.416,96.009
8004,0.418,0.835,0,-4.824,0,0.0449,2.33e-06,0.766,0.289,0.549,104.986
8005,0.329,0.885,9,-10.661,1,0.0904,0.0242,0.00433,0.735,0.481,163.538
8006,0.668,0.788,5,-6.752,1,0.0424,7.48e-05,0.108,0.0792,0.692,137.38
8007,0.574,0.943,11,-5.238,1,0.0769,3.69e-05,0.0317,0.366,0.72,112.009
8008,0.445,0.98,5,-4.369,0,0.0731,2.45e-05,0.163,0.129,0.285,155.045
8009,0.449,0.934,9,-3.623,0,0.0535,2.7e-05,0.000113,0.0734,0.698,159.953
8010,0.551,0.915,1,-5.178,1,0.0688,0.011,0.0011,0.187,0.573,170.303
8011,0.444,0.911,11,-6.117,0,0.0398,0.0139,0.00955,0.0868,0.556,106.437
8012,0.374,0.92,6,-4.653,1,0.0501,1.62e-05,0.026,0.0802,0.278,191.014
8013,0.271,0.866,5,-4.072,0,0.0578,0.0489,0.000762,0.116,0.127,175.665
8014,0.228,0.969,6,-4.07,0,0.1,0.000275,0.0,0.0982,0.428,155.212
8015,0.143,0.995,8,-5.698,1,0.185,0.000146,0.438,0.364,0.079,87.803
8016,0.67,0.864,0,-5.2,0,0.0526,0.0901,2.58e-05,0.119,0.732,132.01
8017,0.539,0.762,4,-6.908,0,0.0339,0.158,0.908,0.0648,0.661,114.08
8018,0.426,0.881,4,-3.458,0,0.0403,0.0011,0.00279,0.124,0.384,140.004
8019,0.525,0.914,3,-4.183,1,0.0705,2.64e-05,0.00127,0.0573,0.461,111.145
8020,0.557,0.978,0,-3.965,1,0.0493,0.000393,4.42e-06,0.287,0.499,149.887
8021,0.498,0.745,3,-6.537,1,0.0351,0.000167,0.000136,0.0681,0.346,125.014
8022,0.494,0.96,1,-5.478,1,0.126,3.93e-05,0.00519,0.113,0.127,125.969
8023,0.564,0.947,2,-4.998,1,0.0448,7.81e-06,0.828,0.373,0.351,100.002
8024,0.567,0.714,9,-8.512,0,0.0302,0.0012,0.417,0.186,0.191,107.441
8025,0.608,0.885,2,-4.296,0,0.0963,0.00258,1.33e-05,0.392,0.518,125.023
8026,0.404,0.969,8,-2.938,1,0.195,8.51e-05,0.0114,0.268,0.29,173.878
8027,0.656,0.932,4,-3.405,0,0.0708,0.00347,0.00147,0.144,0.544,130.936
8028,0.47,0.984,1,-3.783,0,0.0939,0.000133,0.000224,0.212,0.0368,130.055
8029,0.291,0.974,6,-2.997,0,0.171,0.0177,5.44e-06,0.886,0.348,134.724
8030,0.214,0.931,7,-3.347,0,0.143,0.000705,3.09e-06,0.0797,0.233,162.115
8031,0.566,0.889,8,-5.22,1,0.0426,4.3e-05,0.00907,0.292,0.141,127.045
8032,0.541,0.968,0,-4.129,1,0.0396,0.000248,8.28e-06,0.423,0.505,125.04
8033,0.396,0.947,2,-2.652,0,0.0477,0.00115,0.0179,0.089,0.443,93.043
8034,0.695,0.876,3,-4.262,0,0.0553,0.000996,6.89e-06,0.106,0.941,89.954
8035,0.568,0.981,2,-3.889,1,0.0887,0.00269,0.00275,0.0243,0.307,135.146
8036,0.585,0.881,5,-4.719,0,0.0366,2.27e-05,0.000939,0.376,0.425,107.028
8037,0.538,0.981,1,-2.688,0,0.14,0.00662,0.0,0.219,0.711,101.414
8038,0.546,0.97,5,-2.661,0,0.097,0.000823,2.08e-05,0.275,0.383,100.065
8039,0.587,0.99,0,-4.496,1,0.0783,0.0172,0.000668,0.104,0.486,127.992
8040,0.153,0.953,0,-4.74,0,0.122,0.00152,0.0062,0.366,0.14,199.892
8041,0.441,0.845,10,-3.315,1,0.0462,3.28e-06,0.0533,0.723,0.304,113.989
8042,0.462,0.996,11,-2.973,0,0.231,5.8e-05,0.00377,0.139,0.145,122.072
8043,0.592,0.813,9,-7.154,1,0.0465,0.0014,0.000966,0.336,0.384,114.038
8044,0.334,0.982,4,-2.293,0,0.0619,9.11e-05,0.149,0.106,0.501,126.883
8045,0.693,0.871,0,-3.389,1,0.0844,0.00358,2.01e-05,0.11,0.533,111.989
8046,0.566,0.869,2,-6.084,1,0.1,0.000916,0.00346,0.114,0.647,178.113
8047,0.395,0.756,7,-4.12,1,0.0544,1.74e-05,0.00665,0.319,0.475,112.092
8048,0.503,0.96,10,-2.672,1,0.0626,9.25e-05,0.578,0.274,0.489,162.022
8049,0.512,0.919,4,-4.581,1,0.0894,4.03e-05,0.000629,0.0899,0.602,163.035
8050,0.309,0.919,2,-3.131,1,0.0609,0.00039,0.000225,0.424,0.322,103.89
8051,0.559,0.931,9,-5.863,1,0.0721,0.00318,1.24e-05,0.0624,0.644,90.911
8052,0.506,0.877,0,-5.73,1,0.032,5.16e-05,0.776,0.0712,0.302,114.589
8053,0.487,0.949,2,-4.217,0,0.0798,0.000429,2.91e-05,0.231,0.406,110.02
8054,0.428,0.979,1,-2.929,1,0.225,7.04e-05,0.0,0.129,0.292,104.84
8055,0.359,0.83,5,-5.723,1,0.0725,0.000217,3.83e-05,0.0601,0.205,76.727
8056,0.578,0.897,0,-3.906,1,0.0357,0.000666,0.0,0.0924,0.737,115.491
8057,0.245,0.861,2,-8.728,1,0.0415,0.000256,0.871,0.216,0.483,91.056
8058,0.512,0.996,2,-2.1,1,0.114,5.63e-05,0.000167,0.347,0.0601,130.931
8059,0.409,0.916,8,-3.181,1,0.0511,0.000248,0.0113,0.125,0.12,147.171
8060,0.449,0.994,8,-4.836,1,0.0824,0.000106,2.13e-06,0.102,0.447,149.91
8061,0.242,0.998,11,-5.64,1,0.0894,8.12e-06,0.88,0.284,0.18,114.642
8062,0.51,0.917,4,-4.806,0,0.0854,0.0054,0.000133,0.396,0.313,75.098
8063,0.243,0.988,8,-3.485,1,0.197,6.17e-05,0.12,0.341,0.277,89.905
8064,0.424,0.98,4,-4.33,0,0.154,0.000855,5.72e-06,0.129,0.296,101.502
8065,0.248,0.881,5,-5.147,0,0.076,4.76e-05,3.72e-05,0.101,0.347,102.913
8066,0.314,0.965,10,-3.975,0,0.113,0.000271,0.0,0.125,0.348,75.487
8067,0.666,0.942,7,-3.356,1,0.0591,0.00253,0.0,0.114,0.581,110.019
8068,0.519,0.988,9,-2.914,0,0.0873,0.000232,0.00672,0.0938,0.411,100.018
8069,0.419,0.947,11,-2.747,1,0.0628,1.28e-05,0.000171,0.0806,0.421,95.955
8070,0.443,0.985,10,-3.295,0,0.0789,0.000156,0.00231,0.133,0.252,103.523
8071,0.482,0.925,7,-2.795,0,0.108,0.00364,0.0,0.111,0.238,110.0
8072,0.55,0.974,5,-3.052,0,0.0498,8.05e-05,0.268,0.117,0.329,111.981
8073,0.552,0.945,9,-3.656,1,0.0627,6.62e-05,0.000547,0.298,0.0727,106.963
8074,0.37,0.868,7,-5.716,1,0.0525,0.00326,0.00644,0.24,0.239,119.987
8075,0.519,0.872,1,-6.502,1,0.0512,0.00172,0.000856,0.0749,0.336,99.989
8076,0.442,0.963,9,-5.719,1,0.0888,7e-05,0.122,0.353,0.163,95.029
8077,0.221,0.962,8,-3.654,0,0.194,7.99e-05,6.2e-05,0.491,0.147,173.942
8078,0.389,0.962,8,-4.282,1,0.112,7.98e-06,1.64e-05,0.347,0.2,154.009
8079,0.425,0.929,6,-6.025,0,0.0616,3.61e-05,0.0,0.312,0.44,114.998
8080,0.225,0.954,11,-3.296,0,0.16,0.000121,0.00144,0.167,0.304,88.174
8081,0.4,0.905,7,-4.222,1,0.0915,3.92e-05,5.52e-06,0.137,0.241,90.062
8082,0.425,0.989,5,-3.971,0,0.13,0.000232,0.00225,0.221,0.387,155.106
8083,0.412,0.674,5,-8.988,0,0.0589,0.00513,0.00034,0.3,0.176,144.986
8084,0.365,0.905,0,-6.197,0,0.106,7.4e-05,0.0,0.414,0.386,160.049
8085,0.538,0.982,2,-2.239,1,0.128,1.42e-05,1.61e-06,0.166,0.373,109.951
8086,0.513,0.95,8,-5.083,1,0.0657,0.00107,0.000755,0.112,0.252,126.087
8087,0.23,0.997,8,-2.788,1,0.207,1.61e-05,7.29e-06,0.341,0.112,98.876
8088,0.338,0.98,9,-4.156,0,0.292,0.00055,0.0,0.363,0.309,158.042
8089,0.614,0.854,2,-5.309,1,0.0484,0.00687,0.000337,0.135,0.409,100.045
8090,0.431,0.878,7,-5.877,1,0.0521,1.33e-05,0.00207,0.086,0.449,141.792
8091,0.502,0.949,4,-3.908,0,0.0684,9.04e-05,0.0,0.406,0.247,109.091
8092,0.463,0.952,0,-5.562,0,0.0821,0.00014,0.00763,0.209,0.135,84.945
8093,0.393,0.924,1,-3.737,1,0.169,2.61e-05,0.000153,0.16,0.228,199.944
8094,0.502,0.97,8,-5.09,0,0.17,0.000688,2.08e-05,0.0835,0.173,125.007
8095,0.452,0.901,7,-6.533,0,0.0582,0.00335,8.57e-06,0.122,0.123,105.937
8096,0.516,0.938,5,-6.606,0,0.0513,2.84e-06,0.626,0.236,0.176,120.0
8097,0.451,0.981,7,-4.208,1,0.0857,0.000294,0.0308,0.318,0.325,116.231
8098,0.406,0.973,1,-2.558,1,0.144,8.98e-06,2.1e-06,0.47,0.504,96.047
8099,0.438,0.712,10,-4.6,0,0.043,5.49e-05,0.0,0.089,0.432,136.732
8100,0.448,0.964,1,-5.005,1,0.0919,0.0036,0.597,0.611,0.209,144.949
8101,0.44,0.979,5,-3.316,1,0.182,0.000365,0.000124,0.121,0.115,125.012
8102,0.52,0.96,1,-4.235,1,0.184,1.37e-05,0.0,0.0807,0.298,119.972
8103,0.479,0.963,8,-4.564,1,0.059,0.000306,3.63e-05,0.111,0.573,131.931
8104,0.47,0.948,11,-5.072,0,0.0843,3.4e-05,1.54e-05,0.109,0.284,100.014
8105,0.646,0.962,9,-4.862,1,0.0536,0.138,0.0,0.471,0.961,164.79
8106,0.472,0.88,9,-5.354,1,0.0495,0.0207,0.0,0.354,0.805,162.171
8107,0.404,0.985,0,-4.173,1,0.0491,0.00238,0.0,0.192,0.697,181.406
8108,0.402,0.914,9,-5.215,1,0.142,0.000579,0.0,0.065,0.626,196.505
8109,0.45,0.937,5,-2.819,0,0.0504,0.000887,0.00457,0.379,0.791,101.922
8110,0.18,0.934,4,-8.699,1,0.115,3.32e-05,0.000551,0.0702,0.433,197.043
8111,0.525,0.989,4,-1.438,1,0.0527,0.00244,0.0,0.123,0.504,104.069
8112,0.436,0.935,2,-3.946,1,0.0538,0.000129,0.000141,0.0821,0.901,194.902
8113,0.429,0.974,0,-5.136,1,0.0899,0.00168,0.0,0.164,0.33,110.373
8114,0.383,0.986,9,-2.796,1,0.0617,0.000287,0.0,0.179,0.578,157.871
8115,0.448,0.952,10,-3.477,1,0.0803,0.000603,0.00145,0.109,0.489,152.958
8116,0.505,0.938,7,-5.381,1,0.0432,0.0201,0.00218,0.177,0.961,161.842
8117,0.411,0.967,9,-2.28,0,0.102,0.000286,0.0,0.0925,0.444,170.913
8118,0.205,0.973,6,-3.389,0,0.124,0.01,0.0,0.393,0.565,172.689
8119,0.546,0.875,1,-3.631,1,0.0445,0.0205,0.0,0.0669,0.765,101.693
8120,0.251,0.954,6,-2.879,1,0.0691,0.000674,0.000132,0.0975,0.264,191.059
8121,0.582,0.91,4,-4.566,1,0.107,0.0755,1.03e-06,0.0992,0.733,92.179
8122,0.563,0.899,7,-3.593,1,0.0681,0.0364,0.0,0.207,0.707,150.316
8123,0.413,0.984,3,-3.404,1,0.0472,0.000434,0.0155,0.0939,0.405,122.024
8124,0.361,0.916,8,-6.248,0,0.0771,0.000129,0.0129,0.206,0.643,173.407
8125,0.555,0.839,5,-3.583,1,0.0483,0.000114,0.0574,0.102,0.637,124.877
8126,0.243,0.947,11,-3.388,1,0.102,0.000417,3.41e-05,0.133,0.338,147.586
8127,0.362,0.987,4,-5.028,1,0.167,0.000516,0.0,0.346,0.52,195.063
8128,0.487,0.978,4,-3.243,0,0.0721,8.43e-05,0.0,0.0423,0.882,102.528
8129,0.328,0.884,6,-7.982,1,0.0338,0.0676,0.0166,0.327,0.686,201.868
8130,0.383,0.93,7,-4.999,1,0.0621,0.00145,0.00662,0.212,0.358,122.564
8131,0.514,0.899,1,-9.398,0,0.0317,0.00353,0.0,0.0615,0.858,131.821
8132,0.431,0.991,6,-2.148,0,0.112,0.0055,0.0,0.561,0.308,135.301
8133,0.198,0.977,3,-3.499,0,0.173,0.00131,4.62e-05,0.23,0.351,195.795
8134,0.434,0.939,7,-5.698,1,0.246,0.00102,0.000214,0.279,0.539,191.981
8135,0.482,0.91,2,-4.946,1,0.0624,0.0126,1.2e-06,0.131,0.488,165.97
8136,0.548,0.933,10,-5.993,1,0.0942,0.00776,0.0,0.0857,0.629,167.544
8137,0.396,0.899,8,-5.127,0,0.0352,0.0091,0.000155,0.103,0.67,121.56
8138,0.427,0.978,11,-6.639,1,0.0774,0.0307,7.01e-06,0.335,0.747,193.707
8139,0.524,0.99,9,-4.009,0,0.11,0.0405,0.0,0.226,0.37,100.653
8140,0.383,0.981,0,-4.32,1,0.0926,0.000296,3.76e-05,0.202,0.479,98.133
8141,0.408,0.82,0,-5.116,1,0.0423,0.0118,6.58e-06,0.689,0.382,98.288
8142,0.508,0.915,2,-3.317,1,0.0413,0.00775,0.0,0.109,0.772,103.306
8143,0.486,0.971,2,-3.294,1,0.0694,0.00335,0.0,0.389,0.377,100.264
8144,0.275,0.98,9,-0.866,1,0.11,0.037,5.17e-06,0.0943,0.455,185.024
